Time	Node	Type	Packets	
373	0	CacheHits	0
373	0	CacheMisses	103
373	1	CacheHits	0
373	1	CacheMisses	103
373	2	CacheHits	1
373	2	CacheMisses	104
374	0	CacheHits	0
374	0	CacheMisses	0
374	1	CacheHits	0
374	1	CacheMisses	0
374	2	CacheHits	0
374	2	CacheMisses	0
375	0	CacheHits	0
375	0	CacheMisses	59
375	1	CacheHits	0
375	1	CacheMisses	59
375	2	CacheHits	1
375	2	CacheMisses	60
376	0	CacheHits	0
376	0	CacheMisses	0
376	1	CacheHits	0
376	1	CacheMisses	0
376	2	CacheHits	0
376	2	CacheMisses	0
377	0	CacheHits	0
377	0	CacheMisses	59
377	1	CacheHits	0
377	1	CacheMisses	68
377	2	CacheHits	1
377	2	CacheMisses	71
378	0	CacheHits	0
378	0	CacheMisses	11
378	1	CacheHits	0
378	1	CacheMisses	2
378	2	CacheHits	0
378	2	CacheMisses	0
379	0	CacheHits	0
379	0	CacheMisses	0
379	1	CacheHits	0
379	1	CacheMisses	0
379	2	CacheHits	0
379	2	CacheMisses	0
380	0	CacheHits	0
380	0	CacheMisses	124
380	1	CacheHits	0
380	1	CacheMisses	124
380	2	CacheHits	1
380	2	CacheMisses	125
381	0	CacheHits	0
381	0	CacheMisses	0
381	1	CacheHits	0
381	1	CacheMisses	0
381	2	CacheHits	0
381	2	CacheMisses	0
382	0	CacheHits	0
382	0	CacheMisses	83
382	1	CacheHits	0
382	1	CacheMisses	83
382	2	CacheHits	1
382	2	CacheMisses	84
383	0	CacheHits	0
383	0	CacheMisses	0
383	1	CacheHits	0
383	1	CacheMisses	0
383	2	CacheHits	0
383	2	CacheMisses	0
384	0	CacheHits	0
384	0	CacheMisses	100
384	1	CacheHits	0
384	1	CacheMisses	100
384	2	CacheHits	1
384	2	CacheMisses	101
385	0	CacheHits	0
385	0	CacheMisses	83
385	1	CacheHits	0
385	1	CacheMisses	83
385	2	CacheHits	1
385	2	CacheMisses	84
386	0	CacheHits	0
386	0	CacheMisses	0
386	1	CacheHits	0
386	1	CacheMisses	0
386	2	CacheHits	0
386	2	CacheMisses	0
387	0	CacheHits	0
387	0	CacheMisses	93
387	1	CacheHits	0
387	1	CacheMisses	93
387	2	CacheHits	1
387	2	CacheMisses	94
388	0	CacheHits	0
388	0	CacheMisses	0
388	1	CacheHits	0
388	1	CacheMisses	0
388	2	CacheHits	0
388	2	CacheMisses	0
389	0	CacheHits	0
389	0	CacheMisses	10
389	1	CacheHits	0
389	1	CacheMisses	10
389	2	CacheHits	1
389	2	CacheMisses	11
390	0	CacheHits	0
390	0	CacheMisses	300
390	1	CacheHits	0
390	1	CacheMisses	300
390	2	CacheHits	0
390	2	CacheMisses	300
391	0	CacheHits	0
391	0	CacheMisses	0
391	1	CacheHits	0
391	1	CacheMisses	0
391	2	CacheHits	0
391	2	CacheMisses	0
392	0	CacheHits	0
392	0	CacheMisses	309
392	1	CacheHits	0
392	1	CacheMisses	309
392	2	CacheHits	1
392	2	CacheMisses	310
393	0	CacheHits	0
393	0	CacheMisses	83
393	1	CacheHits	0
393	1	CacheMisses	86
393	2	CacheHits	1
393	2	CacheMisses	87
394	0	CacheHits	0
394	0	CacheMisses	3
394	1	CacheHits	0
394	1	CacheMisses	0
394	2	CacheHits	0
394	2	CacheMisses	0
395	0	CacheHits	0
395	0	CacheMisses	0
395	1	CacheHits	0
395	1	CacheMisses	0
395	2	CacheHits	0
395	2	CacheMisses	0
396	0	CacheHits	0
396	0	CacheMisses	109
396	1	CacheHits	0
396	1	CacheMisses	109
396	2	CacheHits	1
396	2	CacheMisses	110
397	0	CacheHits	0
397	0	CacheMisses	0
397	1	CacheHits	0
397	1	CacheMisses	0
397	2	CacheHits	0
397	2	CacheMisses	0
398	0	CacheHits	0
398	0	CacheMisses	31
398	1	CacheHits	0
398	1	CacheMisses	31
398	2	CacheHits	1
398	2	CacheMisses	32
399	0	CacheHits	0
399	0	CacheMisses	0
399	1	CacheHits	0
399	1	CacheMisses	0
399	2	CacheHits	0
399	2	CacheMisses	0
400	0	CacheHits	0
400	0	CacheMisses	195
400	1	CacheHits	0
400	1	CacheMisses	195
400	2	CacheHits	1
400	2	CacheMisses	196
401	0	CacheHits	0
401	0	CacheMisses	260
401	1	CacheHits	0
401	1	CacheMisses	268
401	2	CacheHits	1
401	2	CacheMisses	278
402	0	CacheHits	0
402	0	CacheMisses	44
402	1	CacheHits	0
402	1	CacheMisses	36
402	2	CacheHits	0
402	2	CacheMisses	27
403	0	CacheHits	0
403	0	CacheMisses	0
403	1	CacheHits	0
403	1	CacheMisses	0
403	2	CacheHits	0
403	2	CacheMisses	0
404	0	CacheHits	0
404	0	CacheMisses	57
404	1	CacheHits	0
404	1	CacheMisses	57
404	2	CacheHits	1
404	2	CacheMisses	58
405	0	CacheHits	0
405	0	CacheMisses	0
405	1	CacheHits	0
405	1	CacheMisses	0
405	2	CacheHits	0
405	2	CacheMisses	0
406	0	CacheHits	0
406	0	CacheMisses	82
406	1	CacheHits	0
406	1	CacheMisses	82
406	2	CacheHits	1
406	2	CacheMisses	83
407	0	CacheHits	0
407	0	CacheMisses	0
407	1	CacheHits	0
407	1	CacheMisses	0
407	2	CacheHits	0
407	2	CacheMisses	0
408	0	CacheHits	0
408	0	CacheMisses	37
408	1	CacheHits	0
408	1	CacheMisses	37
408	2	CacheHits	1
408	2	CacheMisses	38
409	0	CacheHits	0
409	0	CacheMisses	27
409	1	CacheHits	0
409	1	CacheMisses	27
409	2	CacheHits	1
409	2	CacheMisses	28
410	0	CacheHits	0
410	0	CacheMisses	0
410	1	CacheHits	0
410	1	CacheMisses	0
410	2	CacheHits	0
410	2	CacheMisses	0
411	0	CacheHits	0
411	0	CacheMisses	177
411	1	CacheHits	0
411	1	CacheMisses	177
411	2	CacheHits	1
411	2	CacheMisses	178
412	0	CacheHits	0
412	0	CacheMisses	0
412	1	CacheHits	0
412	1	CacheMisses	0
412	2	CacheHits	0
412	2	CacheMisses	0
413	0	CacheHits	0
413	0	CacheMisses	56
413	1	CacheHits	0
413	1	CacheMisses	65
413	2	CacheHits	1
413	2	CacheMisses	74
414	0	CacheHits	0
414	0	CacheMisses	39
414	1	CacheHits	0
414	1	CacheMisses	30
414	2	CacheHits	0
414	2	CacheMisses	22
415	0	CacheHits	0
415	0	CacheMisses	0
415	1	CacheHits	0
415	1	CacheMisses	0
415	2	CacheHits	0
415	2	CacheMisses	0
416	0	CacheHits	0
416	0	CacheMisses	33
416	1	CacheHits	0
416	1	CacheMisses	33
416	2	CacheHits	1
416	2	CacheMisses	34
417	0	CacheHits	0
417	0	CacheMisses	0
417	1	CacheHits	0
417	1	CacheMisses	0
417	2	CacheHits	0
417	2	CacheMisses	0
418	0	CacheHits	0
418	0	CacheMisses	28
418	1	CacheHits	0
418	1	CacheMisses	28
418	2	CacheHits	1
418	2	CacheMisses	29
419	0	CacheHits	0
419	0	CacheMisses	0
419	1	CacheHits	0
419	1	CacheMisses	0
419	2	CacheHits	0
419	2	CacheMisses	0
420	0	CacheHits	0
420	0	CacheMisses	52
420	1	CacheHits	0
420	1	CacheMisses	52
420	2	CacheHits	1
420	2	CacheMisses	53
421	0	CacheHits	0
421	0	CacheMisses	1
421	1	CacheHits	0
421	1	CacheMisses	1
421	2	CacheHits	0
421	2	CacheMisses	0
422	0	CacheHits	0
422	0	CacheMisses	68
422	1	CacheHits	0
422	1	CacheMisses	68
422	2	CacheHits	1
422	2	CacheMisses	69
423	0	CacheHits	0
423	0	CacheMisses	19
423	1	CacheHits	0
423	1	CacheMisses	19
423	2	CacheHits	1
423	2	CacheMisses	20
424	0	CacheHits	0
424	0	CacheMisses	0
424	1	CacheHits	0
424	1	CacheMisses	0
424	2	CacheHits	0
424	2	CacheMisses	0
425	0	CacheHits	0
425	0	CacheMisses	70
425	1	CacheHits	0
425	1	CacheMisses	70
425	2	CacheHits	1
425	2	CacheMisses	71
426	0	CacheHits	0
426	0	CacheMisses	0
426	1	CacheHits	0
426	1	CacheMisses	0
426	2	CacheHits	0
426	2	CacheMisses	0
427	0	CacheHits	0
427	0	CacheMisses	34
427	1	CacheHits	0
427	1	CacheMisses	34
427	2	CacheHits	1
427	2	CacheMisses	35
428	0	CacheHits	0
428	0	CacheMisses	0
428	1	CacheHits	0
428	1	CacheMisses	0
428	2	CacheHits	0
428	2	CacheMisses	0
429	0	CacheHits	0
429	0	CacheMisses	20
429	1	CacheHits	0
429	1	CacheMisses	27
429	2	CacheHits	1
429	2	CacheMisses	28
430	0	CacheHits	0
430	0	CacheMisses	7
430	1	CacheHits	0
430	1	CacheMisses	0
430	2	CacheHits	0
430	2	CacheMisses	0
431	0	CacheHits	0
431	0	CacheMisses	0
431	1	CacheHits	0
431	1	CacheMisses	0
431	2	CacheHits	0
431	2	CacheMisses	0
432	0	CacheHits	0
432	0	CacheMisses	46
432	1	CacheHits	0
432	1	CacheMisses	46
432	2	CacheHits	1
432	2	CacheMisses	47
433	0	CacheHits	0
433	0	CacheMisses	0
433	1	CacheHits	0
433	1	CacheMisses	0
433	2	CacheHits	0
433	2	CacheMisses	0
434	0	CacheHits	0
434	0	CacheMisses	32
434	1	CacheHits	0
434	1	CacheMisses	32
434	2	CacheHits	1
434	2	CacheMisses	33
435	0	CacheHits	0
435	0	CacheMisses	0
435	1	CacheHits	0
435	1	CacheMisses	0
435	2	CacheHits	0
435	2	CacheMisses	0
436	0	CacheHits	0
436	0	CacheMisses	43
436	1	CacheHits	0
436	1	CacheMisses	43
436	2	CacheHits	1
436	2	CacheMisses	44
437	0	CacheHits	0
437	0	CacheMisses	0
437	1	CacheHits	0
437	1	CacheMisses	0
437	2	CacheHits	0
437	2	CacheMisses	0
438	0	CacheHits	0
438	0	CacheMisses	44
438	1	CacheHits	0
438	1	CacheMisses	44
438	2	CacheHits	1
438	2	CacheMisses	45
439	0	CacheHits	0
439	0	CacheMisses	37
439	1	CacheHits	0
439	1	CacheMisses	37
439	2	CacheHits	1
439	2	CacheMisses	38
440	0	CacheHits	0
440	0	CacheMisses	0
440	1	CacheHits	0
440	1	CacheMisses	0
440	2	CacheHits	0
440	2	CacheMisses	0
441	0	CacheHits	0
441	0	CacheMisses	42
441	1	CacheHits	0
441	1	CacheMisses	42
441	2	CacheHits	1
441	2	CacheMisses	43
442	0	CacheHits	0
442	0	CacheMisses	0
442	1	CacheHits	0
442	1	CacheMisses	0
442	2	CacheHits	0
442	2	CacheMisses	0
443	0	CacheHits	0
443	0	CacheMisses	61
443	1	CacheHits	0
443	1	CacheMisses	61
443	2	CacheHits	1
443	2	CacheMisses	62
444	0	CacheHits	0
444	0	CacheMisses	0
444	1	CacheHits	0
444	1	CacheMisses	0
444	2	CacheHits	0
444	2	CacheMisses	0
445	0	CacheHits	0
445	0	CacheMisses	48
445	1	CacheHits	0
445	1	CacheMisses	48
445	2	CacheHits	1
445	2	CacheMisses	49
446	0	CacheHits	0
446	0	CacheMisses	0
446	1	CacheHits	0
446	1	CacheMisses	0
446	2	CacheHits	0
446	2	CacheMisses	0
447	0	CacheHits	0
447	0	CacheMisses	0
447	1	CacheHits	0
447	1	CacheMisses	0
447	2	CacheHits	0
447	2	CacheMisses	0
448	0	CacheHits	0
448	0	CacheMisses	65
448	1	CacheHits	0
448	1	CacheMisses	65
448	2	CacheHits	1
448	2	CacheMisses	66
449	0	CacheHits	0
449	0	CacheMisses	0
449	1	CacheHits	0
449	1	CacheMisses	0
449	2	CacheHits	0
449	2	CacheMisses	0
450	0	CacheHits	0
450	0	CacheMisses	54
450	1	CacheHits	0
450	1	CacheMisses	54
450	2	CacheHits	1
450	2	CacheMisses	55
451	0	CacheHits	0
451	0	CacheMisses	0
451	1	CacheHits	0
451	1	CacheMisses	0
451	2	CacheHits	0
451	2	CacheMisses	0
452	0	CacheHits	0
452	0	CacheMisses	41
452	1	CacheHits	0
452	1	CacheMisses	41
452	2	CacheHits	1
452	2	CacheMisses	42
453	0	CacheHits	0
453	0	CacheMisses	0
453	1	CacheHits	0
453	1	CacheMisses	0
453	2	CacheHits	0
453	2	CacheMisses	0
454	0	CacheHits	0
454	0	CacheMisses	49
454	1	CacheHits	0
454	1	CacheMisses	49
454	2	CacheHits	1
454	2	CacheMisses	50
455	0	CacheHits	0
455	0	CacheMisses	82
455	1	CacheHits	0
455	1	CacheMisses	82
455	2	CacheHits	1
455	2	CacheMisses	83
456	0	CacheHits	0
456	0	CacheMisses	0
456	1	CacheHits	0
456	1	CacheMisses	0
456	2	CacheHits	0
456	2	CacheMisses	0
457	0	CacheHits	0
457	0	CacheMisses	70
457	1	CacheHits	0
457	1	CacheMisses	70
457	2	CacheHits	1
457	2	CacheMisses	71
458	0	CacheHits	0
458	0	CacheMisses	0
458	1	CacheHits	0
458	1	CacheMisses	0
458	2	CacheHits	0
458	2	CacheMisses	0
459	0	CacheHits	0
459	0	CacheMisses	62
459	1	CacheHits	0
459	1	CacheMisses	62
459	2	CacheHits	1
459	2	CacheMisses	63
460	0	CacheHits	0
460	0	CacheMisses	0
460	1	CacheHits	0
460	1	CacheMisses	0
460	2	CacheHits	0
460	2	CacheMisses	0
461	0	CacheHits	0
461	0	CacheMisses	0
461	1	CacheHits	0
461	1	CacheMisses	0
461	2	CacheHits	0
461	2	CacheMisses	0
462	0	CacheHits	0
462	0	CacheMisses	65
462	1	CacheHits	0
462	1	CacheMisses	65
462	2	CacheHits	1
462	2	CacheMisses	66
463	0	CacheHits	0
463	0	CacheMisses	0
463	1	CacheHits	0
463	1	CacheMisses	0
463	2	CacheHits	0
463	2	CacheMisses	0
464	0	CacheHits	0
464	0	CacheMisses	47
464	1	CacheHits	0
464	1	CacheMisses	47
464	2	CacheHits	1
464	2	CacheMisses	48
465	0	CacheHits	0
465	0	CacheMisses	0
465	1	CacheHits	0
465	1	CacheMisses	0
465	2	CacheHits	0
465	2	CacheMisses	0
466	0	CacheHits	0
466	0	CacheMisses	62
466	1	CacheHits	0
466	1	CacheMisses	62
466	2	CacheHits	1
466	2	CacheMisses	63
467	0	CacheHits	0
467	0	CacheMisses	0
467	1	CacheHits	0
467	1	CacheMisses	0
467	2	CacheHits	0
467	2	CacheMisses	0
468	0	CacheHits	0
468	0	CacheMisses	74
468	1	CacheHits	0
468	1	CacheMisses	74
468	2	CacheHits	1
468	2	CacheMisses	75
469	0	CacheHits	0
469	0	CacheMisses	112
469	1	CacheHits	0
469	1	CacheMisses	112
469	2	CacheHits	1
469	2	CacheMisses	113
470	0	CacheHits	0
470	0	CacheMisses	0
470	1	CacheHits	0
470	1	CacheMisses	0
470	2	CacheHits	0
470	2	CacheMisses	0
471	0	CacheHits	0
471	0	CacheMisses	121
471	1	CacheHits	0
471	1	CacheMisses	130
471	2	CacheHits	1
471	2	CacheMisses	139
472	0	CacheHits	0
472	0	CacheMisses	18
472	1	CacheHits	0
472	1	CacheMisses	9
472	2	CacheHits	0
472	2	CacheMisses	1
473	0	CacheHits	0
473	0	CacheMisses	0
473	1	CacheHits	0
473	1	CacheMisses	0
473	2	CacheHits	0
473	2	CacheMisses	0
474	0	CacheHits	0
474	0	CacheMisses	151
474	1	CacheHits	0
474	1	CacheMisses	151
474	2	CacheHits	1
474	2	CacheMisses	152
475	0	CacheHits	0
475	0	CacheMisses	0
475	1	CacheHits	0
475	1	CacheMisses	0
475	2	CacheHits	0
475	2	CacheMisses	0
476	0	CacheHits	0
476	0	CacheMisses	160
476	1	CacheHits	0
476	1	CacheMisses	160
476	2	CacheHits	1
476	2	CacheMisses	161
477	0	CacheHits	0
477	0	CacheMisses	198
477	1	CacheHits	0
477	1	CacheMisses	198
477	2	CacheHits	1
477	2	CacheMisses	199
478	0	CacheHits	0
478	0	CacheMisses	0
478	1	CacheHits	0
478	1	CacheMisses	0
478	2	CacheHits	0
478	2	CacheMisses	0
479	0	CacheHits	0
479	0	CacheMisses	71
479	1	CacheHits	0
479	1	CacheMisses	79
479	2	CacheHits	1
479	2	CacheMisses	89
480	0	CacheHits	0
480	0	CacheMisses	100
480	1	CacheHits	0
480	1	CacheMisses	92
480	2	CacheHits	0
480	2	CacheMisses	83
481	0	CacheHits	0
481	0	CacheMisses	1
481	1	CacheHits	0
481	1	CacheMisses	1
481	2	CacheHits	0
481	2	CacheMisses	0
482	0	CacheHits	0
482	0	CacheMisses	146
482	1	CacheHits	0
482	1	CacheMisses	146
482	2	CacheHits	1
482	2	CacheMisses	147
483	0	CacheHits	0
483	0	CacheMisses	0
483	1	CacheHits	0
483	1	CacheMisses	0
483	2	CacheHits	0
483	2	CacheMisses	0
484	0	CacheHits	0
484	0	CacheMisses	148
484	1	CacheHits	0
484	1	CacheMisses	148
484	2	CacheHits	1
484	2	CacheMisses	149
485	0	CacheHits	0
485	0	CacheMisses	152
485	1	CacheHits	0
485	1	CacheMisses	152
485	2	CacheHits	1
485	2	CacheMisses	153
486	0	CacheHits	0
486	0	CacheMisses	0
486	1	CacheHits	0
486	1	CacheMisses	0
486	2	CacheHits	0
486	2	CacheMisses	0
487	0	CacheHits	0
487	0	CacheMisses	52
487	1	CacheHits	0
487	1	CacheMisses	60
487	2	CacheHits	1
487	2	CacheMisses	70
488	0	CacheHits	0
488	0	CacheMisses	111
488	1	CacheHits	0
488	1	CacheMisses	103
488	2	CacheHits	0
488	2	CacheMisses	94
489	0	CacheHits	0
489	0	CacheMisses	0
489	1	CacheHits	0
489	1	CacheMisses	0
489	2	CacheHits	0
489	2	CacheMisses	0
490	0	CacheHits	0
490	0	CacheMisses	152
490	1	CacheHits	0
490	1	CacheMisses	152
490	2	CacheHits	1
490	2	CacheMisses	153
491	0	CacheHits	0
491	0	CacheMisses	0
491	1	CacheHits	0
491	1	CacheMisses	0
491	2	CacheHits	0
491	2	CacheMisses	0
492	0	CacheHits	0
492	0	CacheMisses	140
492	1	CacheHits	0
492	1	CacheMisses	140
492	2	CacheHits	1
492	2	CacheMisses	141
493	0	CacheHits	0
493	0	CacheMisses	147
493	1	CacheHits	0
493	1	CacheMisses	147
493	2	CacheHits	1
493	2	CacheMisses	148
494	0	CacheHits	0
494	0	CacheMisses	0
494	1	CacheHits	0
494	1	CacheMisses	0
494	2	CacheHits	0
494	2	CacheMisses	0
495	0	CacheHits	0
495	0	CacheMisses	48
495	1	CacheHits	0
495	1	CacheMisses	56
495	2	CacheHits	1
495	2	CacheMisses	66
496	0	CacheHits	0
496	0	CacheMisses	74
496	1	CacheHits	0
496	1	CacheMisses	66
496	2	CacheHits	0
496	2	CacheMisses	57
497	0	CacheHits	0
497	0	CacheMisses	0
497	1	CacheHits	0
497	1	CacheMisses	0
497	2	CacheHits	0
497	2	CacheMisses	0
498	0	CacheHits	0
498	0	CacheMisses	102
498	1	CacheHits	0
498	1	CacheMisses	102
498	2	CacheHits	1
498	2	CacheMisses	103
499	0	CacheHits	0
499	0	CacheMisses	0
499	1	CacheHits	0
499	1	CacheMisses	0
499	2	CacheHits	0
499	2	CacheMisses	0
500	0	CacheHits	0
500	0	CacheMisses	119
500	1	CacheHits	0
500	1	CacheMisses	119
500	2	CacheHits	1
500	2	CacheMisses	120
501	0	CacheHits	0
501	0	CacheMisses	186
501	1	CacheHits	0
501	1	CacheMisses	186
501	2	CacheHits	1
501	2	CacheMisses	187
502	0	CacheHits	0
502	0	CacheMisses	0
502	1	CacheHits	0
502	1	CacheMisses	0
502	2	CacheHits	0
502	2	CacheMisses	0
503	0	CacheHits	0
503	0	CacheMisses	117
503	1	CacheHits	0
503	1	CacheMisses	125
503	2	CacheHits	1
503	2	CacheMisses	134
504	0	CacheHits	0
504	0	CacheMisses	128
504	1	CacheHits	0
504	1	CacheMisses	120
504	2	CacheHits	0
504	2	CacheMisses	112
505	0	CacheHits	0
505	0	CacheMisses	0
505	1	CacheHits	0
505	1	CacheMisses	0
505	2	CacheHits	0
505	2	CacheMisses	0
506	0	CacheHits	0
506	0	CacheMisses	272
506	1	CacheHits	0
506	1	CacheMisses	272
506	2	CacheHits	1
506	2	CacheMisses	273
507	0	CacheHits	0
507	0	CacheMisses	230
507	1	CacheHits	0
507	1	CacheMisses	230
507	2	CacheHits	1
507	2	CacheMisses	231
508	0	CacheHits	0
508	0	CacheMisses	0
508	1	CacheHits	0
508	1	CacheMisses	0
508	2	CacheHits	0
508	2	CacheMisses	0
509	0	CacheHits	0
509	0	CacheMisses	26
509	1	CacheHits	0
509	1	CacheMisses	35
509	2	CacheHits	1
509	2	CacheMisses	44
510	0	CacheHits	0
510	0	CacheMisses	168
510	1	CacheHits	0
510	1	CacheMisses	159
510	2	CacheHits	0
510	2	CacheMisses	151
511	0	CacheHits	0
511	0	CacheMisses	0
511	1	CacheHits	0
511	1	CacheMisses	0
511	2	CacheHits	0
511	2	CacheMisses	0
512	0	CacheHits	0
512	0	CacheMisses	203
512	1	CacheHits	0
512	1	CacheMisses	203
512	2	CacheHits	1
512	2	CacheMisses	204
513	0	CacheHits	0
513	0	CacheMisses	203
513	1	CacheHits	0
513	1	CacheMisses	203
513	2	CacheHits	1
513	2	CacheMisses	204
514	0	CacheHits	0
514	0	CacheMisses	0
514	1	CacheHits	0
514	1	CacheMisses	0
514	2	CacheHits	0
514	2	CacheMisses	0
515	0	CacheHits	0
515	0	CacheMisses	83
515	1	CacheHits	0
515	1	CacheMisses	91
515	2	CacheHits	1
515	2	CacheMisses	101
516	0	CacheHits	0
516	0	CacheMisses	90
516	1	CacheHits	0
516	1	CacheMisses	82
516	2	CacheHits	0
516	2	CacheMisses	73
517	0	CacheHits	0
517	0	CacheMisses	0
517	1	CacheHits	0
517	1	CacheMisses	0
517	2	CacheHits	0
517	2	CacheMisses	0
518	0	CacheHits	0
518	0	CacheMisses	195
518	1	CacheHits	0
518	1	CacheMisses	195
518	2	CacheHits	1
518	2	CacheMisses	196
519	0	CacheHits	0
519	0	CacheMisses	0
519	1	CacheHits	0
519	1	CacheMisses	0
519	2	CacheHits	0
519	2	CacheMisses	0
520	0	CacheHits	0
520	0	CacheMisses	146
520	1	CacheHits	0
520	1	CacheMisses	146
520	2	CacheHits	1
520	2	CacheMisses	147
521	0	CacheHits	0
521	0	CacheMisses	225
521	1	CacheHits	0
521	1	CacheMisses	228
521	2	CacheHits	1
521	2	CacheMisses	229
522	0	CacheHits	0
522	0	CacheMisses	3
522	1	CacheHits	0
522	1	CacheMisses	0
522	2	CacheHits	0
522	2	CacheMisses	0
523	0	CacheHits	0
523	0	CacheMisses	0
523	1	CacheHits	0
523	1	CacheMisses	0
523	2	CacheHits	0
523	2	CacheMisses	0
524	0	CacheHits	0
524	0	CacheMisses	237
524	1	CacheHits	0
524	1	CacheMisses	237
524	2	CacheHits	1
524	2	CacheMisses	238
525	0	CacheHits	0
525	0	CacheMisses	0
525	1	CacheHits	0
525	1	CacheMisses	0
525	2	CacheHits	0
525	2	CacheMisses	0
526	0	CacheHits	0
526	0	CacheMisses	195
526	1	CacheHits	0
526	1	CacheMisses	195
526	2	CacheHits	1
526	2	CacheMisses	196
527	0	CacheHits	0
527	0	CacheMisses	129
527	1	CacheHits	0
527	1	CacheMisses	129
527	2	CacheHits	1
527	2	CacheMisses	130
528	0	CacheHits	0
528	0	CacheMisses	0
528	1	CacheHits	0
528	1	CacheMisses	0
528	2	CacheHits	0
528	2	CacheMisses	0
529	0	CacheHits	0
529	0	CacheMisses	34
529	1	CacheHits	0
529	1	CacheMisses	43
529	2	CacheHits	1
529	2	CacheMisses	52
530	0	CacheHits	0
530	0	CacheMisses	41
530	1	CacheHits	0
530	1	CacheMisses	32
530	2	CacheHits	0
530	2	CacheMisses	24
531	0	CacheHits	0
531	0	CacheMisses	0
531	1	CacheHits	0
531	1	CacheMisses	0
531	2	CacheHits	0
531	2	CacheMisses	0
532	0	CacheHits	0
532	0	CacheMisses	60
532	1	CacheHits	0
532	1	CacheMisses	60
532	2	CacheHits	1
532	2	CacheMisses	61
533	0	CacheHits	0
533	0	CacheMisses	0
533	1	CacheHits	0
533	1	CacheMisses	0
533	2	CacheHits	0
533	2	CacheMisses	0
534	0	CacheHits	0
534	0	CacheMisses	41
534	1	CacheHits	0
534	1	CacheMisses	41
534	2	CacheHits	1
534	2	CacheMisses	42
535	0	CacheHits	0
535	0	CacheMisses	0
535	1	CacheHits	0
535	1	CacheMisses	0
535	2	CacheHits	0
535	2	CacheMisses	0
536	0	CacheHits	0
536	0	CacheMisses	28
536	1	CacheHits	0
536	1	CacheMisses	28
536	2	CacheHits	1
536	2	CacheMisses	29
537	0	CacheHits	0
537	0	CacheMisses	0
537	1	CacheHits	0
537	1	CacheMisses	0
537	2	CacheHits	0
537	2	CacheMisses	0
538	0	CacheHits	0
538	0	CacheMisses	29
538	1	CacheHits	0
538	1	CacheMisses	29
538	2	CacheHits	1
538	2	CacheMisses	30
539	0	CacheHits	0
539	0	CacheMisses	33
539	1	CacheHits	0
539	1	CacheMisses	33
539	2	CacheHits	1
539	2	CacheMisses	34
540	0	CacheHits	0
540	0	CacheMisses	0
540	1	CacheHits	0
540	1	CacheMisses	0
540	2	CacheHits	0
540	2	CacheMisses	0
541	0	CacheHits	0
541	0	CacheMisses	39
541	1	CacheHits	0
541	1	CacheMisses	39
541	2	CacheHits	1
541	2	CacheMisses	39
542	0	CacheHits	0
542	0	CacheMisses	0
542	1	CacheHits	0
542	1	CacheMisses	0
542	2	CacheHits	0
542	2	CacheMisses	0
543	0	CacheHits	0
543	0	CacheMisses	27
543	1	CacheHits	0
543	1	CacheMisses	27
543	2	CacheHits	1
543	2	CacheMisses	28
544	0	CacheHits	0
544	0	CacheMisses	0
544	1	CacheHits	0
544	1	CacheMisses	0
544	2	CacheHits	0
544	2	CacheMisses	0
545	0	CacheHits	0
545	0	CacheMisses	30
545	1	CacheHits	0
545	1	CacheMisses	30
545	2	CacheHits	1
545	2	CacheMisses	31
546	0	CacheHits	0
546	0	CacheMisses	0
546	1	CacheHits	0
546	1	CacheMisses	0
546	2	CacheHits	0
546	2	CacheMisses	0
547	0	CacheHits	0
547	0	CacheMisses	1
547	1	CacheHits	0
547	1	CacheMisses	9
547	2	CacheHits	1
547	2	CacheMisses	11
548	0	CacheHits	0
548	0	CacheMisses	32
548	1	CacheHits	0
548	1	CacheMisses	24
548	2	CacheHits	0
548	2	CacheMisses	23
549	0	CacheHits	0
549	0	CacheMisses	0
549	1	CacheHits	0
549	1	CacheMisses	0
549	2	CacheHits	0
549	2	CacheMisses	0
550	0	CacheHits	0
550	0	CacheMisses	15
550	1	CacheHits	0
550	1	CacheMisses	15
550	2	CacheHits	1
550	2	CacheMisses	16
551	0	CacheHits	0
551	0	CacheMisses	0
551	1	CacheHits	0
551	1	CacheMisses	0
551	2	CacheHits	0
551	2	CacheMisses	0
552	0	CacheHits	0
552	0	CacheMisses	57
552	1	CacheHits	0
552	1	CacheMisses	57
552	2	CacheHits	1
552	2	CacheMisses	58
553	0	CacheHits	0
553	0	CacheMisses	0
553	1	CacheHits	0
553	1	CacheMisses	0
553	2	CacheHits	0
553	2	CacheMisses	0
554	0	CacheHits	0
554	0	CacheMisses	39
554	1	CacheHits	0
554	1	CacheMisses	39
554	2	CacheHits	1
554	2	CacheMisses	40
555	0	CacheHits	0
555	0	CacheMisses	0
555	1	CacheHits	0
555	1	CacheMisses	0
555	2	CacheHits	0
555	2	CacheMisses	0
556	0	CacheHits	0
556	0	CacheMisses	31
556	1	CacheHits	0
556	1	CacheMisses	31
556	2	CacheHits	1
556	2	CacheMisses	32
557	0	CacheHits	0
557	0	CacheMisses	65
557	1	CacheHits	0
557	1	CacheMisses	65
557	2	CacheHits	1
557	2	CacheMisses	66
558	0	CacheHits	0
558	0	CacheMisses	0
558	1	CacheHits	0
558	1	CacheMisses	0
558	2	CacheHits	0
558	2	CacheMisses	0
559	0	CacheHits	0
559	0	CacheMisses	75
