Time	Node	Type	Packets	
372	2	CacheMisses	385
373	0	CacheHits	0
373	0	CacheMisses	0
373	1	CacheHits	0
373	1	CacheMisses	0
373	2	CacheHits	0
373	2	CacheMisses	0
374	0	CacheHits	0
374	0	CacheMisses	656
374	1	CacheHits	0
374	1	CacheMisses	656
374	2	CacheHits	1
374	2	CacheMisses	657
375	0	CacheHits	0
375	0	CacheMisses	0
375	1	CacheHits	0
375	1	CacheMisses	0
375	2	CacheHits	0
375	2	CacheMisses	0
376	0	CacheHits	0
376	0	CacheMisses	62
376	1	CacheHits	0
376	1	CacheMisses	71
376	2	CacheHits	1
376	2	CacheMisses	80
377	0	CacheHits	0
377	0	CacheMisses	503
377	1	CacheHits	0
377	1	CacheMisses	494
377	2	CacheHits	0
377	2	CacheMisses	486
378	0	CacheHits	0
378	0	CacheMisses	272
378	1	CacheHits	0
378	1	CacheMisses	280
378	2	CacheHits	1
378	2	CacheMisses	289
379	0	CacheHits	0
379	0	CacheMisses	280
379	1	CacheHits	0
379	1	CacheMisses	272
379	2	CacheHits	0
379	2	CacheMisses	264
380	0	CacheHits	0
380	0	CacheMisses	494
380	1	CacheHits	0
380	1	CacheMisses	502
380	2	CacheHits	1
380	2	CacheMisses	512
381	0	CacheHits	0
381	0	CacheMisses	171
381	1	CacheHits	0
381	1	CacheMisses	163
381	2	CacheHits	0
381	2	CacheMisses	154
382	0	CacheHits	0
382	0	CacheMisses	562
382	1	CacheHits	0
382	1	CacheMisses	562
382	2	CacheHits	1
382	2	CacheMisses	563
383	0	CacheHits	0
383	0	CacheMisses	6
383	1	CacheHits	0
383	1	CacheMisses	10
383	2	CacheHits	1
383	2	CacheMisses	11
384	0	CacheHits	0
384	0	CacheMisses	671
384	1	CacheHits	0
384	1	CacheMisses	667
384	2	CacheHits	0
384	2	CacheMisses	667
385	0	CacheHits	0
385	0	CacheMisses	0
385	1	CacheHits	0
385	1	CacheMisses	0
385	2	CacheHits	0
385	2	CacheMisses	0
386	0	CacheHits	0
386	0	CacheMisses	79
386	1	CacheHits	0
386	1	CacheMisses	88
386	2	CacheHits	1
386	2	CacheMisses	97
387	0	CacheHits	0
387	0	CacheMisses	429
387	1	CacheHits	0
387	1	CacheMisses	420
387	2	CacheHits	0
387	2	CacheMisses	412
388	0	CacheHits	0
388	0	CacheMisses	346
388	1	CacheHits	0
388	1	CacheMisses	354
388	2	CacheHits	1
388	2	CacheMisses	363
389	0	CacheHits	0
389	0	CacheMisses	129
389	1	CacheHits	0
389	1	CacheMisses	121
389	2	CacheHits	0
389	2	CacheMisses	113
390	0	CacheHits	0
390	0	CacheMisses	645
390	1	CacheHits	0
390	1	CacheMisses	653
390	2	CacheHits	1
390	2	CacheMisses	662
391	0	CacheHits	0
391	0	CacheMisses	653
391	1	CacheHits	0
391	1	CacheMisses	645
391	2	CacheHits	0
391	2	CacheMisses	637
392	0	CacheHits	0
392	0	CacheMisses	121
392	1	CacheHits	0
392	1	CacheMisses	129
392	2	CacheHits	1
392	2	CacheMisses	139
393	0	CacheHits	0
393	0	CacheMisses	833
393	1	CacheHits	0
393	1	CacheMisses	833
393	2	CacheHits	0
393	2	CacheMisses	833
394	0	CacheHits	0
394	0	CacheMisses	774
394	1	CacheHits	0
394	1	CacheMisses	774
394	2	CacheHits	1
394	2	CacheMisses	775
395	0	CacheHits	0
395	0	CacheMisses	456
395	1	CacheHits	0
395	1	CacheMisses	448
395	2	CacheHits	0
395	2	CacheMisses	439
396	0	CacheHits	0
396	0	CacheMisses	318
396	1	CacheHits	0
396	1	CacheMisses	327
396	2	CacheHits	1
396	2	CacheMisses	336
397	0	CacheHits	0
397	0	CacheMisses	833
397	1	CacheHits	0
397	1	CacheMisses	833
397	2	CacheHits	0
397	2	CacheMisses	833
398	0	CacheHits	0
398	0	CacheMisses	567
398	1	CacheHits	0
398	1	CacheMisses	558
398	2	CacheHits	1
398	2	CacheMisses	551
399	0	CacheHits	0
399	0	CacheMisses	0
399	1	CacheHits	0
399	1	CacheMisses	0
399	2	CacheHits	0
399	2	CacheMisses	0
400	0	CacheHits	0
400	0	CacheMisses	149
400	1	CacheHits	0
400	1	CacheMisses	157
400	2	CacheHits	1
400	2	CacheMisses	166
401	0	CacheHits	0
401	0	CacheMisses	833
401	1	CacheHits	0
401	1	CacheMisses	833
401	2	CacheHits	0
401	2	CacheMisses	833
402	0	CacheHits	0
402	0	CacheMisses	774
402	1	CacheHits	0
402	1	CacheMisses	774
402	2	CacheHits	1
402	2	CacheMisses	776
403	0	CacheHits	0
403	0	CacheMisses	833
403	1	CacheHits	0
403	1	CacheMisses	833
403	2	CacheHits	0
403	2	CacheMisses	832
404	0	CacheHits	0
404	0	CacheMisses	774
404	1	CacheHits	0
404	1	CacheMisses	774
404	2	CacheHits	1
404	2	CacheMisses	776
405	0	CacheHits	0
405	0	CacheMisses	54
405	1	CacheHits	0
405	1	CacheMisses	46
405	2	CacheHits	0
405	2	CacheMisses	37
406	0	CacheHits	0
406	0	CacheMisses	720
406	1	CacheHits	0
406	1	CacheMisses	728
406	2	CacheHits	1
406	2	CacheMisses	738
407	0	CacheHits	0
407	0	CacheMisses	55
407	1	CacheHits	0
407	1	CacheMisses	47
407	2	CacheHits	0
407	2	CacheMisses	38
408	0	CacheHits	0
408	0	CacheMisses	413
408	1	CacheHits	0
408	1	CacheMisses	413
408	2	CacheHits	1
408	2	CacheMisses	414
409	0	CacheHits	0
409	0	CacheMisses	0
409	1	CacheHits	0
409	1	CacheMisses	0
409	2	CacheHits	0
409	2	CacheMisses	0
410	0	CacheHits	0
410	0	CacheMisses	247
410	1	CacheHits	0
410	1	CacheMisses	256
410	2	CacheHits	1
410	2	CacheMisses	265
411	0	CacheHits	0
411	0	CacheMisses	59
411	1	CacheHits	0
411	1	CacheMisses	50
411	2	CacheHits	0
411	2	CacheMisses	42
412	0	CacheHits	0
412	0	CacheMisses	716
412	1	CacheHits	0
412	1	CacheMisses	724
412	2	CacheHits	1
412	2	CacheMisses	733
413	0	CacheHits	0
413	0	CacheMisses	278
413	1	CacheHits	0
413	1	CacheMisses	270
413	2	CacheHits	0
413	2	CacheMisses	262
414	0	CacheHits	0
414	0	CacheMisses	496
414	1	CacheHits	0
414	1	CacheMisses	504
414	2	CacheHits	1
414	2	CacheMisses	513
415	0	CacheHits	0
415	0	CacheMisses	545
415	1	CacheHits	0
415	1	CacheMisses	537
415	2	CacheHits	0
415	2	CacheMisses	529
416	0	CacheHits	0
416	0	CacheMisses	229
416	1	CacheHits	0
416	1	CacheMisses	237
416	2	CacheHits	1
416	2	CacheMisses	247
417	0	CacheHits	0
417	0	CacheMisses	107
417	1	CacheHits	0
417	1	CacheMisses	99
417	2	CacheHits	0
417	2	CacheMisses	90
418	0	CacheHits	0
418	0	CacheMisses	315
418	1	CacheHits	0
418	1	CacheMisses	315
418	2	CacheHits	1
418	2	CacheMisses	316
419	0	CacheHits	0
419	0	CacheMisses	0
419	1	CacheHits	0
419	1	CacheMisses	0
419	2	CacheHits	0
419	2	CacheMisses	0
420	0	CacheHits	0
420	0	CacheMisses	293
420	1	CacheHits	0
420	1	CacheMisses	302
420	2	CacheHits	1
420	2	CacheMisses	311
421	0	CacheHits	0
421	0	CacheMisses	210
421	1	CacheHits	0
421	1	CacheMisses	201
421	2	CacheHits	0
421	2	CacheMisses	192
422	0	CacheHits	0
422	0	CacheMisses	557
422	1	CacheHits	0
422	1	CacheMisses	557
422	2	CacheHits	1
422	2	CacheMisses	558
423	0	CacheHits	0
423	0	CacheMisses	0
423	1	CacheHits	0
423	1	CacheMisses	0
423	2	CacheHits	0
423	2	CacheMisses	0
424	0	CacheHits	0
424	0	CacheMisses	209
424	1	CacheHits	0
424	1	CacheMisses	209
424	2	CacheHits	1
424	2	CacheMisses	210
425	0	CacheHits	0
425	0	CacheMisses	0
425	1	CacheHits	0
425	1	CacheMisses	0
425	2	CacheHits	0
425	2	CacheMisses	0
426	0	CacheHits	0
426	0	CacheMisses	515
426	1	CacheHits	0
426	1	CacheMisses	523
426	2	CacheHits	1
426	2	CacheMisses	532
427	0	CacheHits	0
427	0	CacheMisses	16
427	1	CacheHits	0
427	1	CacheMisses	8
427	2	CacheHits	0
427	2	CacheMisses	0
428	0	CacheHits	0
428	0	CacheMisses	656
428	1	CacheHits	0
428	1	CacheMisses	656
428	2	CacheHits	1
428	2	CacheMisses	657
429	0	CacheHits	0
429	0	CacheMisses	43
429	1	CacheHits	0
429	1	CacheMisses	52
429	2	CacheHits	1
429	2	CacheMisses	61
430	0	CacheHits	0
430	0	CacheMisses	375
430	1	CacheHits	0
430	1	CacheMisses	366
430	2	CacheHits	0
430	2	CacheMisses	358
431	0	CacheHits	0
431	0	CacheMisses	0
431	1	CacheHits	0
431	1	CacheMisses	0
431	2	CacheHits	0
431	2	CacheMisses	0
432	0	CacheHits	0
432	0	CacheMisses	399
432	1	CacheHits	0
432	1	CacheMisses	408
432	2	CacheHits	1
432	2	CacheMisses	417
433	0	CacheHits	0
433	0	CacheMisses	788
433	1	CacheHits	0
433	1	CacheMisses	779
433	2	CacheHits	1
433	2	CacheMisses	775
434	0	CacheHits	0
434	0	CacheMisses	819
434	1	CacheHits	0
434	1	CacheMisses	828
434	2	CacheHits	0
434	2	CacheMisses	833
435	0	CacheHits	0
435	0	CacheMisses	651
435	1	CacheHits	0
435	1	CacheMisses	642
435	2	CacheHits	0
435	2	CacheMisses	634
436	0	CacheHits	0
436	0	CacheMisses	124
436	1	CacheHits	0
436	1	CacheMisses	132
436	2	CacheHits	1
436	2	CacheMisses	141
437	0	CacheHits	0
437	0	CacheMisses	833
437	1	CacheHits	0
437	1	CacheMisses	833
437	2	CacheHits	0
437	2	CacheMisses	833
438	0	CacheHits	0
438	0	CacheMisses	774
438	1	CacheHits	0
438	1	CacheMisses	774
438	2	CacheHits	1
438	2	CacheMisses	776
439	0	CacheHits	0
439	0	CacheMisses	645
439	1	CacheHits	0
439	1	CacheMisses	637
439	2	CacheHits	0
439	2	CacheMisses	628
440	0	CacheHits	0
440	0	CacheMisses	129
440	1	CacheHits	0
440	1	CacheMisses	137
440	2	CacheHits	1
440	2	CacheMisses	147
441	0	CacheHits	0
441	0	CacheMisses	647
441	1	CacheHits	0
441	1	CacheMisses	639
441	2	CacheHits	0
441	2	CacheMisses	630
442	0	CacheHits	0
442	0	CacheMisses	127
442	1	CacheHits	0
442	1	CacheMisses	136
442	2	CacheHits	1
442	2	CacheMisses	145
443	0	CacheHits	0
443	0	CacheMisses	257
443	1	CacheHits	0
443	1	CacheMisses	248
443	2	CacheHits	0
443	2	CacheMisses	240
444	0	CacheHits	0
444	0	CacheMisses	517
444	1	CacheHits	0
444	1	CacheMisses	526
444	2	CacheHits	1
444	2	CacheMisses	535
445	0	CacheHits	0
445	0	CacheMisses	19
445	1	CacheHits	0
445	1	CacheMisses	10
445	2	CacheHits	0
445	2	CacheMisses	2
446	0	CacheHits	0
446	0	CacheMisses	384
446	1	CacheHits	0
446	1	CacheMisses	384
446	2	CacheHits	1
446	2	CacheMisses	385
447	0	CacheHits	0
447	0	CacheMisses	0
447	1	CacheHits	0
447	1	CacheMisses	0
447	2	CacheHits	0
447	2	CacheMisses	0
448	0	CacheHits	0
448	0	CacheMisses	313
448	1	CacheHits	0
448	1	CacheMisses	321
448	2	CacheHits	1
448	2	CacheMisses	331
449	0	CacheHits	0
449	0	CacheMisses	236
449	1	CacheHits	0
449	1	CacheMisses	228
449	2	CacheHits	0
449	2	CacheMisses	219
450	0	CacheHits	0
450	0	CacheMisses	466
450	1	CacheHits	0
450	1	CacheMisses	466
450	2	CacheHits	1
450	2	CacheMisses	467
451	0	CacheHits	0
451	0	CacheMisses	13
451	1	CacheHits	0
451	1	CacheMisses	21
451	2	CacheHits	1
451	2	CacheMisses	31
452	0	CacheHits	0
452	0	CacheMisses	253
452	1	CacheHits	0
452	1	CacheMisses	245
452	2	CacheHits	0
452	2	CacheMisses	236
453	0	CacheHits	0
453	0	CacheMisses	0
453	1	CacheHits	0
453	1	CacheMisses	0
453	2	CacheHits	0
453	2	CacheMisses	0
454	0	CacheHits	0
454	0	CacheMisses	464
454	1	CacheHits	0
454	1	CacheMisses	464
454	2	CacheHits	1
454	2	CacheMisses	465
455	0	CacheHits	0
455	0	CacheMisses	10
455	1	CacheHits	0
455	1	CacheMisses	10
455	2	CacheHits	1
455	2	CacheMisses	16
456	0	CacheHits	0
456	0	CacheMisses	394
456	1	CacheHits	0
456	1	CacheMisses	394
456	2	CacheHits	0
456	2	CacheMisses	389
457	0	CacheHits	0
457	0	CacheMisses	0
457	1	CacheHits	0
457	1	CacheMisses	0
457	2	CacheHits	0
457	2	CacheMisses	0
458	0	CacheHits	0
458	0	CacheMisses	339
458	1	CacheHits	0
458	1	CacheMisses	339
458	2	CacheHits	1
458	2	CacheMisses	340
459	0	CacheHits	0
459	0	CacheMisses	0
459	1	CacheHits	0
459	1	CacheMisses	3
459	2	CacheHits	1
459	2	CacheMisses	11
460	0	CacheHits	0
460	0	CacheMisses	804
460	1	CacheHits	0
460	1	CacheMisses	809
460	2	CacheHits	0
460	2	CacheMisses	811
461	0	CacheHits	0
461	0	CacheMisses	91
461	1	CacheHits	0
461	1	CacheMisses	83
461	2	CacheHits	0
461	2	CacheMisses	74
462	0	CacheHits	0
462	0	CacheMisses	455
462	1	CacheHits	0
462	1	CacheMisses	455
462	2	CacheHits	1
462	2	CacheMisses	456
463	0	CacheHits	0
463	0	CacheMisses	0
463	1	CacheHits	0
463	1	CacheMisses	0
463	2	CacheHits	0
463	2	CacheMisses	0
464	0	CacheHits	0
464	0	CacheMisses	169
464	1	CacheHits	0
464	1	CacheMisses	178
464	2	CacheHits	1
464	2	CacheMisses	187
465	0	CacheHits	0
465	0	CacheMisses	297
465	1	CacheHits	0
465	1	CacheMisses	288
465	2	CacheHits	0
465	2	CacheMisses	280
466	0	CacheHits	0
466	0	CacheMisses	477
466	1	CacheHits	0
466	1	CacheMisses	486
466	2	CacheHits	1
466	2	CacheMisses	489
467	0	CacheHits	0
467	0	CacheMisses	11
467	1	CacheHits	0
467	1	CacheMisses	2
467	2	CacheHits	0
467	2	CacheMisses	0
468	0	CacheHits	0
468	0	CacheMisses	520
468	1	CacheHits	0
468	1	CacheMisses	520
468	2	CacheHits	1
468	2	CacheMisses	521
469	0	CacheHits	0
469	0	CacheMisses	0
469	1	CacheHits	0
469	1	CacheMisses	0
469	2	CacheHits	0
469	2	CacheMisses	0
470	0	CacheHits	0
470	0	CacheMisses	185
470	1	CacheHits	0
470	1	CacheMisses	193
470	2	CacheHits	1
470	2	CacheMisses	202
471	0	CacheHits	0
471	0	CacheMisses	471
471	1	CacheHits	0
471	1	CacheMisses	463
471	2	CacheHits	0
471	2	CacheMisses	455
472	0	CacheHits	0
472	0	CacheMisses	303
472	1	CacheHits	0
472	1	CacheMisses	311
472	2	CacheHits	1
472	2	CacheMisses	321
473	0	CacheHits	0
473	0	CacheMisses	453
473	1	CacheHits	0
473	1	CacheMisses	445
473	2	CacheHits	0
473	2	CacheMisses	436
474	0	CacheHits	0
474	0	CacheMisses	321
474	1	CacheHits	0
474	1	CacheMisses	329
474	2	CacheHits	1
474	2	CacheMisses	339
475	0	CacheHits	0
475	0	CacheMisses	499
475	1	CacheHits	0
475	1	CacheMisses	491
475	2	CacheHits	0
475	2	CacheMisses	482
476	0	CacheHits	0
476	0	CacheMisses	275
476	1	CacheHits	0
476	1	CacheMisses	284
476	2	CacheHits	1
476	2	CacheMisses	293
477	0	CacheHits	0
477	0	CacheMisses	774
477	1	CacheHits	0
477	1	CacheMisses	774
477	2	CacheHits	1
477	2	CacheMisses	775
478	0	CacheHits	0
478	0	CacheMisses	833
478	1	CacheHits	0
478	1	CacheMisses	833
478	2	CacheHits	0
478	2	CacheMisses	833
479	0	CacheHits	0
479	0	CacheMisses	231
479	1	CacheHits	0
479	1	CacheMisses	222
479	2	CacheHits	0
479	2	CacheMisses	214
480	0	CacheHits	0
480	0	CacheMisses	544
480	1	CacheHits	0
480	1	CacheMisses	552
480	2	CacheHits	1
480	2	CacheMisses	561
481	0	CacheHits	0
481	0	CacheMisses	366
481	1	CacheHits	0
481	1	CacheMisses	358
481	2	CacheHits	0
481	2	CacheMisses	349
482	0	CacheHits	0
482	0	CacheMisses	409
482	1	CacheHits	0
482	1	CacheMisses	417
482	2	CacheHits	1
482	2	CacheMisses	427
483	0	CacheHits	0
483	0	CacheMisses	458
483	1	CacheHits	0
483	1	CacheMisses	450
483	2	CacheHits	0
483	2	CacheMisses	441
484	0	CacheHits	0
484	0	CacheMisses	316
484	1	CacheHits	0
484	1	CacheMisses	324
484	2	CacheHits	1
484	2	CacheMisses	334
485	0	CacheHits	0
485	0	CacheMisses	633
485	1	CacheHits	0
485	1	CacheMisses	625
485	2	CacheHits	0
485	2	CacheMisses	616
486	0	CacheHits	0
486	0	CacheMisses	141
486	1	CacheHits	0
486	1	CacheMisses	149
486	2	CacheHits	1
486	2	CacheMisses	159
487	0	CacheHits	0
487	0	CacheMisses	833
487	1	CacheHits	0
487	1	CacheMisses	833
487	2	CacheHits	0
487	2	CacheMisses	833
488	0	CacheHits	0
488	0	CacheMisses	774
488	1	CacheHits	0
488	1	CacheMisses	775
488	2	CacheHits	1
488	2	CacheMisses	775
489	0	CacheHits	0
489	0	CacheMisses	277
489	1	CacheHits	0
489	1	CacheMisses	268
489	2	CacheHits	0
489	2	CacheMisses	260
490	0	CacheHits	0
490	0	CacheMisses	497
490	1	CacheHits	0
490	1	CacheMisses	506
490	2	CacheHits	1
490	2	CacheMisses	515
491	0	CacheHits	0
491	0	CacheMisses	505
491	1	CacheHits	0
491	1	CacheMisses	496
491	2	CacheHits	0
491	2	CacheMisses	488
492	0	CacheHits	0
492	0	CacheMisses	270
492	1	CacheHits	0
492	1	CacheMisses	278
492	2	CacheHits	1
492	2	CacheMisses	287
493	0	CacheHits	0
493	0	CacheMisses	833
493	1	CacheHits	0
493	1	CacheMisses	833
493	2	CacheHits	0
493	2	CacheMisses	833
494	0	CacheHits	0
494	0	CacheMisses	774
494	1	CacheHits	0
494	1	CacheMisses	774
494	2	CacheHits	1
494	2	CacheMisses	776
495	0	CacheHits	0
495	0	CacheMisses	303
495	1	CacheHits	0
495	1	CacheMisses	295
495	2	CacheHits	0
495	2	CacheMisses	286
496	0	CacheHits	0
496	0	CacheMisses	471
496	1	CacheHits	0
496	1	CacheMisses	479
496	2	CacheHits	1
496	2	CacheMisses	489
497	0	CacheHits	0
497	0	CacheMisses	463
497	1	CacheHits	0
497	1	CacheMisses	455
497	2	CacheHits	0
497	2	CacheMisses	446
498	0	CacheHits	0
498	0	CacheMisses	311
498	1	CacheHits	0
498	1	CacheMisses	320
498	2	CacheHits	1
498	2	CacheMisses	329
499	0	CacheHits	0
499	0	CacheMisses	647
499	1	CacheHits	0
499	1	CacheMisses	638
499	2	CacheHits	0
499	2	CacheMisses	630
500	0	CacheHits	0
500	0	CacheMisses	127
500	1	CacheHits	0
500	1	CacheMisses	136
500	2	CacheHits	1
500	2	CacheMisses	145
501	0	CacheHits	0
501	0	CacheMisses	833
501	1	CacheHits	0
501	1	CacheMisses	833
501	2	CacheHits	0
501	2	CacheMisses	833
502	0	CacheHits	0
502	0	CacheMisses	774
502	1	CacheHits	0
502	1	CacheMisses	774
502	2	CacheHits	1
502	2	CacheMisses	775
503	0	CacheHits	0
503	0	CacheMisses	493
503	1	CacheHits	0
503	1	CacheMisses	484
503	2	CacheHits	0
503	2	CacheMisses	476
504	0	CacheHits	0
504	0	CacheMisses	282
504	1	CacheHits	0
504	1	CacheMisses	290
504	2	CacheHits	1
504	2	CacheMisses	299
505	0	CacheHits	0
505	0	CacheMisses	817
505	1	CacheHits	0
505	1	CacheMisses	809
505	2	CacheHits	0
505	2	CacheMisses	801
506	0	CacheHits	0
506	0	CacheMisses	790
506	1	CacheHits	0
506	1	CacheMisses	798
506	2	CacheHits	1
506	2	CacheMisses	808
507	0	CacheHits	0
507	0	CacheMisses	136
507	1	CacheHits	0
507	1	CacheMisses	128
507	2	CacheHits	0
507	2	CacheMisses	119
508	0	CacheHits	0
508	0	CacheMisses	638
508	1	CacheHits	0
508	1	CacheMisses	646
508	2	CacheHits	1
508	2	CacheMisses	656
509	0	CacheHits	0
509	0	CacheMisses	456
509	1	CacheHits	0
509	1	CacheMisses	448
509	2	CacheHits	0
509	2	CacheMisses	439
510	0	CacheHits	0
510	0	CacheMisses	318
510	1	CacheHits	0
510	1	CacheMisses	327
510	2	CacheHits	1
510	2	CacheMisses	336
511	0	CacheHits	0
511	0	CacheMisses	709
511	1	CacheHits	0
511	1	CacheMisses	700
511	2	CacheHits	0
511	2	CacheMisses	692
512	0	CacheHits	0
512	0	CacheMisses	65
512	1	CacheHits	0
512	1	CacheMisses	74
512	2	CacheHits	1
512	2	CacheMisses	83
513	0	CacheHits	0
513	0	CacheMisses	833
513	1	CacheHits	0
513	1	CacheMisses	833
513	2	CacheHits	0
513	2	CacheMisses	833
514	0	CacheHits	0
514	0	CacheMisses	774
514	1	CacheHits	0
514	1	CacheMisses	774
514	2	CacheHits	1
514	2	CacheMisses	775
515	0	CacheHits	0
515	0	CacheMisses	411
515	1	CacheHits	0
515	1	CacheMisses	402
515	2	CacheHits	0
515	2	CacheMisses	394
516	0	CacheHits	0
516	0	CacheMisses	364
516	1	CacheHits	0
516	1	CacheMisses	372
516	2	CacheHits	1
516	2	CacheMisses	381
517	0	CacheHits	0
517	0	CacheMisses	653
517	1	CacheHits	0
517	1	CacheMisses	645
517	2	CacheHits	0
517	2	CacheMisses	637
518	0	CacheHits	0
518	0	CacheMisses	121
518	1	CacheHits	0
518	1	CacheMisses	129
518	2	CacheHits	1
518	2	CacheMisses	139
519	0	CacheHits	0
519	0	CacheMisses	833
519	1	CacheHits	0
519	1	CacheMisses	833
519	2	CacheHits	0
519	2	CacheMisses	833
520	0	CacheHits	0
520	0	CacheMisses	774
520	1	CacheHits	0
520	1	CacheMisses	774
520	2	CacheHits	1
520	2	CacheMisses	775
521	0	CacheHits	0
521	0	CacheMisses	539
521	1	CacheHits	0
521	1	CacheMisses	531
521	2	CacheHits	0
521	2	CacheMisses	522
522	0	CacheHits	0
522	0	CacheMisses	235
522	1	CacheHits	0
522	1	CacheMisses	244
522	2	CacheHits	1
522	2	CacheMisses	253
523	0	CacheHits	0
523	0	CacheMisses	833
523	1	CacheHits	0
523	1	CacheMisses	833
523	2	CacheHits	0
523	2	CacheMisses	833
524	0	CacheHits	0
524	0	CacheMisses	774
524	1	CacheHits	0
524	1	CacheMisses	774
524	2	CacheHits	1
524	2	CacheMisses	775
525	0	CacheHits	0
525	0	CacheMisses	833
525	1	CacheHits	0
525	1	CacheMisses	833
525	2	CacheHits	0
525	2	CacheMisses	833
526	0	CacheHits	0
526	0	CacheMisses	774
526	1	CacheHits	0
526	1	CacheMisses	774
526	2	CacheHits	1
526	2	CacheMisses	775
527	0	CacheHits	0
527	0	CacheMisses	676
527	1	CacheHits	0
527	1	CacheMisses	667
527	2	CacheHits	0
527	2	CacheMisses	659
528	0	CacheHits	0
528	0	CacheMisses	99
528	1	CacheHits	0
528	1	CacheMisses	107
528	2	CacheHits	1
528	2	CacheMisses	116
529	0	CacheHits	0
529	0	CacheMisses	833
529	1	CacheHits	0
529	1	CacheMisses	833
529	2	CacheHits	0
529	2	CacheMisses	833
530	0	CacheHits	0
530	0	CacheMisses	774
530	1	CacheHits	0
530	1	CacheMisses	774
530	2	CacheHits	1
530	2	CacheMisses	775
531	0	CacheHits	0
531	0	CacheMisses	833
531	1	CacheHits	0
531	1	CacheMisses	833
531	2	CacheHits	0
531	2	CacheMisses	833
532	0	CacheHits	0
532	0	CacheMisses	774
532	1	CacheHits	0
532	1	CacheMisses	774
532	2	CacheHits	1
532	2	CacheMisses	776
533	0	CacheHits	0
533	0	CacheMisses	471
533	1	CacheHits	0
533	1	CacheMisses	463
533	2	CacheHits	0
533	2	CacheMisses	454
534	0	CacheHits	0
534	0	CacheMisses	303
534	1	CacheHits	0
534	1	CacheMisses	311
534	2	CacheHits	1
534	2	CacheMisses	321
535	0	CacheHits	0
535	0	CacheMisses	590
535	1	CacheHits	0
535	1	CacheMisses	582
535	2	CacheHits	0
535	2	CacheMisses	573
536	0	CacheHits	0
536	0	CacheMisses	184
536	1	CacheHits	0
536	1	CacheMisses	193
536	2	CacheHits	1
536	2	CacheMisses	202
537	0	CacheHits	0
537	0	CacheMisses	551
537	1	CacheHits	0
537	1	CacheMisses	542
537	2	CacheHits	0
537	2	CacheMisses	534
538	0	CacheHits	0
538	0	CacheMisses	223
538	1	CacheHits	0
538	1	CacheMisses	232
538	2	CacheHits	1
538	2	CacheMisses	241
539	0	CacheHits	0
539	0	CacheMisses	583
539	1	CacheHits	0
539	1	CacheMisses	574
539	2	CacheHits	0
539	2	CacheMisses	566
540	0	CacheHits	0
540	0	CacheMisses	192
540	1	CacheHits	0
540	1	CacheMisses	200
540	2	CacheHits	1
540	2	CacheMisses	209
541	0	CacheHits	0
541	0	CacheMisses	180
541	1	CacheHits	0
541	1	CacheMisses	172
541	2	CacheHits	0
541	2	CacheMisses	163
542	0	CacheHits	0
542	0	CacheMisses	475
542	1	CacheHits	0
542	1	CacheMisses	475
542	2	CacheHits	1
542	2	CacheMisses	476
543	0	CacheHits	0
543	0	CacheMisses	0
543	1	CacheHits	0
543	1	CacheMisses	0
543	2	CacheHits	0
543	2	CacheMisses	0
544	0	CacheHits	0
544	0	CacheMisses	61
544	1	CacheHits	0
544	1	CacheMisses	69
544	2	CacheHits	1
544	2	CacheMisses	79
545	0	CacheHits	0
545	0	CacheMisses	364
545	1	CacheHits	0
545	1	CacheMisses	356
545	2	CacheHits	0
545	2	CacheMisses	347
546	0	CacheHits	0
546	0	CacheMisses	410
546	1	CacheHits	0
546	1	CacheMisses	418
546	2	CacheHits	1
546	2	CacheMisses	428
547	0	CacheHits	0
547	0	CacheMisses	69
547	1	CacheHits	0
547	1	CacheMisses	61
547	2	CacheHits	0
547	2	CacheMisses	52
548	0	CacheHits	0
548	0	CacheMisses	407
548	1	CacheHits	0
548	1	CacheMisses	407
548	2	CacheHits	1
548	2	CacheMisses	408
549	0	CacheHits	0
549	0	CacheMisses	0
549	1	CacheHits	0
549	1	CacheMisses	0
549	2	CacheHits	0
549	2	CacheMisses	0
550	0	CacheHits	0
550	0	CacheMisses	97
550	1	CacheHits	0
550	1	CacheMisses	97
550	2	CacheHits	1
550	2	CacheMisses	98
551	0	CacheHits	0
551	0	CacheMisses	0
551	1	CacheHits	0
551	1	CacheMisses	0
551	2	CacheHits	0
551	2	CacheMisses	0
552	0	CacheHits	0
552	0	CacheMisses	84
552	1	CacheHits	0
552	1	CacheMisses	92
552	2	CacheHits	1
552	2	CacheMisses	101
553	0	CacheHits	0
553	0	CacheMisses	219
553	1	CacheHits	0
553	1	CacheMisses	211
553	2	CacheHits	0
553	2	CacheMisses	203
554	0	CacheHits	0
554	0	CacheMisses	228
554	1	CacheHits	0
554	1	CacheMisses	228
554	2	CacheHits	1
554	2	CacheMisses	229
555	0	CacheHits	0
555	0	CacheMisses	0
555	1	CacheHits	0
555	1	CacheMisses	0
555	2	CacheHits	0
555	2	CacheMisses	0
556	0	CacheHits	0
556	0	CacheMisses	144
556	1	CacheHits	0
556	1	CacheMisses	144
556	2	CacheHits	1
556	2	CacheMisses	145
557	0	CacheHits	0
557	0	CacheMisses	0
557	1	CacheHits	0
557	1	CacheMisses	0
557	2	CacheHits	0
557	2	CacheMisses	0
558	0	CacheHits	0
558	0	CacheMisses	65
558	1	CacheHits	0
558	1	CacheMisses	74
558	2	CacheHits	1
558	2	CacheMisses	83
559	0	CacheHits	0
